lat lon wh time ws
-45.559185 176.3769 3.19 10878.346471354133 6.89
-45.49192 176.43599 5.1915 10888.262137790269 13.94
-45.491844 176.43158 2.7010002 10898.177787792054 7.54
-45.47099 176.44847 4.1070004 10908.093439014629 13.4
-45.472763 176.44788 2.4450002 10918.009080222808 6.33
-45.49582 176.42981 2.3510003 10927.924710919382 3.9850001
-45.585396 176.34909 3.5820003 10937.840325972997 14.504999
-45.56254 176.36385 1.7030001 10947.755988136516 3.12
-45.473186 176.44194 2.8520002 10957.671662868932 6.21
-45.541252 176.38037 1.9325001 10967.587293384713 6.5699997
-45.474728 176.44337 1.9990001 10977.5029574472 7.99
-45.561977 176.36546 2.377 10987.418578197365 8.03
-45.537746 176.38812 3.9740002 10997.334223858838 9.88
-45.49272 176.4303 2.4865003 11007.249870221189 4.77
-45.493362 176.43347 1.996 11017.165501143842 9.74
-45.49379 176.43314 2.5325003 11027.081150179263 2.4650002
-45.430405 176.48886 2.305 11036.99682418257 5.8599997
-45.475548 176.44644 3.2210002 11046.91246545862 9.45
-45.475048 176.44537 3.42 11056.828112702584 10.86
-45.475082 176.4436 2.8470001 11066.743753978633 6.42
-45.49675 176.42484 5.5670004 11076.659384675208 13.594999
-45.495396 176.42975 2.4625 11086.575018807838 7.89
-45.495388 176.4348 2.6140003 11096.490650906053 9.865
-45.62606 176.31154 2.2925 11106.406272424734 6.16
-45.49141 176.43008 3.285 11116.321961534326 11.905
-45.468113 176.44717 3.8620002 11126.237617323175 10.17
-45.467815 176.44585 7.2230005 11136.153264702647 21.369999
-45.490906 176.42657 4.9025 11146.06889275444 13.174999
-45.491768 176.4295 5.4610004 11155.984536675329 16.605
-45.493015 176.43062 3.5375001 11165.900178855634 12.49
-45.4709 176.45108 3.5230002 11175.81582447188 11.11
-45.493217 176.43073 3.1645002 11185.731455349363 11.509999
-45.493202 176.43321 3.7150002 11195.647090476705 4.7200003
-45.49411 176.43764 7.2945004 11205.562724518939 17.26
-45.449005 176.47818 2.3725 11215.478392695659 2.69
-45.494213 176.43521 3.2085001 11225.39403541846 7.68
-45.49228 176.43289 3.6880002 11235.309687500005 5.355
-45.49018 176.43011 3.229 11245.22533612285 6.27
-45.468895 176.44629 3.5990002 11255.140986938495 9.42
-45.471283 176.44429 3.4320002 11265.05662938999 5.7999997
-45.51676 176.406 3.2180002 11274.972258572001 11.91
-45.54093 176.38246 3.6160002 11284.88790337462 5.1
-45.479477 176.43677 3.5030003 11294.803564995644 3.34
-45.47366 176.44003 3.272 11304.7192086227 9.13
-45.473167 176.44107 2.8630002 11314.63484845194 8.309999
-45.474228 176.4448 3.052 11324.550487376982 12.2699995
-45.496532 176.43098 3.5 11334.466119701276 9.575
-45.49598 176.43494 2.9785001 11344.381759982673 3.48
-45.494312 176.43178 3.203 11354.297412516258 1.1899999
-45.426994 176.48782 2.151 11364.213080060086 1.12
-45.584457 176.34203 3.3835 11374.128686161712 9.349999
-45.473454 176.44519 3.2070003 11384.044362973771 7.43
-45.453472 176.46606 2.1480002 11393.96001410589 4.3099995
-45.477024 176.44691 3.3790002 11403.87565031834 10.78
-45.54342 176.38666 2.296 11413.791270525893 10.599999
-45.475822 176.44759 2.8260002 11423.706922923913 8.99
-45.49525 176.43146 2.264 11433.622550274886 8.539999
-45.495613 176.43192 2.705 11443.538193811488 2.5149999
-45.49427 176.43082 3.0385 11453.453849193407 11.78
-45.493443 176.43004 3.3205001 11463.369501817506 11.309999
-45.535233 176.38924 2.8175 11473.285139996558 10.190001
-45.51318 176.40625 3.3720002 11483.200792552787 9.809999
-45.470055 176.44388 3.5040002 11493.11644963012 9.0199995
-45.47056 176.44502 2.354 11503.032094811322 7.12
-45.47026 176.44867 3.8120003 11512.947739981231 5.17
-45.47775 176.4447 2.7180002 11522.86338125728 9.74
-45.49386 176.43025 3.7350001 11532.77901728882 10.21
-45.539093 176.38834 2.5470002 11542.694643645082 8.309999
-45.47851 176.44484 2.351 11552.610297309002 7.75
-45.493355 176.43549 2.2675002 11562.52593080874 8.17
-45.292965 176.61937 4.227 11572.441631492344 15.73
-45.495094 176.43515 3.2580001 11582.357228325738 3.0349998
-45.488342 176.43768 1.8870001 11592.272877378156 9.059999
-45.507706 176.51035 2.1090002 11615.721230378374 9.039999
-45.498913 176.50232 2.2665 11625.636867947062 2.985
-45.49907 176.50291 1.6860001 11635.552518174867 7.415
-45.61502 176.60892 1.7010001 11645.468202853692 3.435
-45.487854 176.49231 3.1780002 11655.383820303425 6.85
-45.510635 176.50995 1.677 11665.299475459382 11.44
-45.478016 176.47597 2.082 11675.215115198167 6.85
-45.50635 176.49863 3.5690002 11685.130771337426 8.539999
-45.408485 176.40863 2.979 11695.046382231521 11.29
-45.641693 176.62146 2.651 11704.962091380963 6.005
-45.531685 176.52058 2.6120002 11714.87770724832 8.88
-45.501442 176.49164 2.9375 11724.793339210795 9.940001
-45.503357 176.4924 2.1055002 11734.708977683738 7.66
-45.51168 176.5018 2.5885 11744.624617422582 4.3399997
-45.500496 176.49722 2.9495 11754.540250198916 4.39
-45.45877 176.4716 4.014 11784.28714721679 14.0199995
-45.47 176.4747 2.8750002 11794.202803276945 6.42
-45.520203 176.51599 2.6330001 11804.118468989618 10.349999
-45.508305 176.50513 2.3580003 11814.03411669418 6.66
-45.494038 176.49434 3.4390001 11823.949762188946 10.86
-45.324944 176.28102 2.5995002 11887.758465169289 6.84
-45.199978 176.58304 4.6825 11890.382333351416 10.549999
-45.499382 176.49913 2.3995001 11904.612787543389 11.219999
-45.121914 176.8886 1.702 11907.236680456088 6.33
-45.82351 176.15805 3.6885002 11920.130068235041 13.03
-45.67433 176.72336 2.4095001 11921.46710819949 5.6499996
-45.608337 176.34799 2.4960003 11936.984374095802 8.635
-45.910503 176.88637 2.094 11938.32140634046 7.6099997
-45.95222 176.0628 2.891 11983.58637767646 4.48
-45.66665 176.5065 2.5170002 11984.923387948482 7.89
-45.032127 176.97162 2.533 11987.547306043853 3.02
-45.7442 176.2464 3.4680002 12000.440713523596 12.635
-45.761963 176.79028 4.9110003 12001.777752278664 10.42
-45.06338 176.05243 1.6320001 12014.671144024876 1.035
-45.50102 176.40063 1.96 12017.29502215347 2.235
-45.95915 176.98311 0.74500006 12018.632073206012 4.43
-45.28202 176.23633 2.0945 12031.525457989716 4.3149996
-45.370567 176.65747 3.5200002 12034.14935881435 6.16
-45.47803 176.44153 3.0830002 12048.379775842768 12.16
-45.16826 176.85327 1.9940001 12051.003675147542 2.86
-45.855297 176.11255 1.8490001 12063.897058105504 4.4
-45.63167 176.68182 2.059 12065.234100364381 5.87
-45.705112 176.35431 1.9890001 12080.751379123307 1.6899999
-45.85048 176.85988 1.3855001 12082.088402630878 7.555
-45.152924 176.13121 2.7095003 12094.981786205142 7.955
-45.502567 176.54868 2.2340002 12097.605687029776 7.89
-45.29563 176.75092 2.23 12114.459992133197 10.03
-45.987362 176.01723 5.2650003 12127.353380895569 16.49
-45.502464 176.57043 3.8235002 12128.690422996238 7.345
-45.077957 176.93248 2.6095002 12131.31430474174 11.344999
-45.793556 176.21022 2.3445 12144.207696759258 5.74
-45.72048 176.75102 2.7505002 12145.544732982467 8.955
-45.040756 176.00148 2.999 12158.438118851278 8.809999
-45.56985 176.39029 3.6545 12161.061995680095 9.705
-45.91476 176.95665 4.013 12162.399040617747 8.809999
-45.240612 176.20003 3.183 12175.292433358612 5.5499997
-45.42849 176.63966 2.387 12177.916342230863 7.96
-45.45227 176.38463 4.1615 12192.146752251545 12.289999
-45.20027 176.80876 3.7455 12194.770657009562 11.559999
-45.853798 176.03319 2.266 12207.664035915746 5.5
-45.563904 176.66287 5.6600003 12209.00109606376 16.02
-45.698822 176.26791 3.203 12224.518364800373 5.7799997
-45.80548 176.82278 2.4555001 12225.855402560788 6.345
-45.10749 176.09062 2.723 12238.748784722236 9.115
-45.48404 176.45418 4.7085004 12241.372668366588 14.305
-45.521297 176.53001 3.2800002 12272.457261194242 10.21
-45.095516 176.91336 1.7175 12275.081154830405 5.09
-45.79908 176.18619 3.5665002 12287.9745517759 9.65
-45.671455 176.7681 4.7510004 12289.311598216882 13.469999
-45.60325 176.38695 3.4340003 12304.828870623605 11.0
-45.93186 176.89961 2.5415 12306.16589800804 10.565
-45.23346 176.17105 3.9395003 12319.05928487709 7.7999997
-45.362823 176.54163 7.4620004 12321.683171838871 14.599999
-45.43481 176.3696 2.877 12335.913605685811 3.3799999
-45.240276 176.81049 5.1535 12338.537513744202 14.1449995
-45.927814 176.07455 2.335 12351.430899432162 4.97
-45.63211 176.56516 1.7950001 12352.76792263455 2.5099998
-45.773712 176.31087 1.6955001 12368.285219590936 5.595
-45.792885 176.79778 2.5240002 12369.622241572593 4.14
-45.08491 176.07773 2.4450002 12382.515626085107 8.99
-45.496216 176.4346 2.289 12385.13950685854 6.6299996
-45.303307 176.26665 1.8920001 12399.369927933323 6.3599997
-45.350414 176.68446 2.1320002 12401.993827582453 9.0199995
-45.83984 176.14093 2.5110002 12431.741531756357 6.6
-45.630688 176.72539 2.4950001 12433.078578525106 3.33
-45.640903 176.33759 2.479 12448.59584454575 11.25
-45.87411 176.88223 3.272 12449.932880135952 11.04
-45.169983 176.15735 2.3545 12462.82626247831 9.075
-45.47349 176.48499 2.7975001 12559.991012550658 9.5199995
-45.315083 176.71458 2.67 12562.61581995082 8.99
-45.36729 176.36331 7.6180005 12576.847081524902 13.25
-45.301353 176.79306 2.384 12579.470988407847 7.99
-45.973923 176.04166 6.7585 12592.36437065975 12.74
-45.52235 176.60078 4.9420004 12593.701410590322 11.219999
-45.06446 176.96057 3.4140003 12596.325294958078 4.65
-45.764606 176.2273 2.7170002 12609.218680329504 7.3999996
-45.76019 176.76071 1.6495001 12610.55571198638 8.719999
-45.05959 176.0314 3.1990001 12623.449094147829 8.415
-45.551018 176.4137 3.6135 12626.07298395224 4.76
-45.975456 176.94525 3.2575002 12627.410014241526 10.299999
-45.255 176.2335 3.7770002 12640.303411729634 12.74
-45.415077 176.67236 7.2380004 12642.927320963587 19.49
-45.471146 176.41089 3.469 12657.157724383287 6.39
-45.32013 176.96407 7.1250005 12659.78166449652 11.219999
-45.88281 176.10777 4.3960004 12672.675014286768 10.889999
-45.65017 176.62946 4.059 12674.012043837109 5.5699997
-45.646286 176.26776 3.7525 12689.5293241826 8.33
-45.846085 176.824 2.6795 12690.866366554576 7.54
-45.572258 175.15044 4.45 11369.818598904065 14.384999
-45.688988 175.25322 3.9600003 11379.734275535331 2.99
-45.70006 175.25668 4.722 11389.649937789305 13.58
-45.9615 175.99957 1.904 11393.960816695588 4.15
-45.695126 175.2493 2.7450001 11399.565594618092 11.66
-45.963432 175.995 3.226 11403.87647262006 10.21
-45.712025 175.26614 3.5030003 11409.48125253187 4.54
-45.96337 175.99066 2.3140001 11413.792123661726 10.389999
-45.69735 175.25414 3.736 11419.39689507382 10.04
-45.960724 175.99007 2.992 11423.707765299478 8.25
-45.87046 175.41463 1.968 11429.312578938785 4.12
-45.96106 175.98996 2.259 11433.62340151181 7.91
-45.69533 175.25247 3.065 11439.228167453315 9.16
-45.959522 175.9953 2.22 11443.539036729606 3.1699998
-45.763115 175.31729 2.009 11449.143818969722 2.75
-45.7033 175.2693 4.1310005 11459.05943428888 12.995
-45.709023 175.27771 1.7585001 11468.975083459925 7.66
-45.68832 175.25795 4.9160004 11478.890730251791 7.73
-45.99982 175.96034 3.088 11483.20159500686 9.54
-45.676746 175.24384 4.1330004 11488.806377857341 10.179999
-45.956417 175.9974 3.6660001 11493.117257125326 8.49
-45.71563 175.27486 2.306 11498.722038122127 7.0499997
-45.956043 175.9973 2.5600002 11503.03290839307 8.46
-45.715744 175.27144 3.121 11508.637688078685 10.599999
-45.959637 175.99506 3.6970003 11512.948559027747 6.2
-45.669807 175.2279 5.019 11518.553326189984 14.369999
-45.959743 175.9954 3.0370002 11522.864209165215 9.12
-45.712555 175.2674 4.1975 11528.468985324434 13.67
-45.959324 175.99461 3.624 11532.779853515676 9.12
-45.725754 175.28078 2.7325 11538.384629087057 6.3199997
-45.96052 175.9926 2.443 11542.695492079016 7.39
-45.718452 175.27412 2.066 11548.300265118596 1.86
-45.959347 175.995 2.621 11552.61112991895 8.7
-45.699287 175.25594 2.4910002 11558.215896719485 8.25
-45.960075 175.99883 2.397 11562.526766312192 7.91
-45.717964 175.27501 2.1590002 11568.131537385168 7.02
-45.712524 175.27618 3.1360002 11578.04716951726 7.49
-45.673233 175.2418 2.2455 11587.962808069307 4.93
-45.698353 175.2651 1.623 11597.878465350135 5.2999997
-45.703434 175.26695 2.315 11607.794115306693 7.87
-45.957607 175.99686 3.7250001 11612.10498704703 8.84
-45.721443 175.27913 2.519 11617.70976689097 4.91
-45.959675 175.99387 2.306 11622.020634090295 4.6
-45.716362 175.27144 1.8840001 11627.625412145513 8.88
-45.961716 175.99278 1.641 11631.93628110527 10.78
-45.884735 175.42862 2.3435001 11637.541102114075 7.785
-45.961414 175.99384 2.799 11641.851925817435 8.08
-45.6922 175.25528 4.426 11647.456692617969 9.51
-45.962788 175.99309 2.6090002 11651.767565827584 8.46
-45.711685 175.27792 2.8185 11657.372336606611 8.165
-45.9619 175.99461 1.8110001 11661.68320276332 9.4
-45.698933 175.26805 3.4750001 11667.287969269906 12.514999
-45.96297 175.99649 3.578 11671.59883734805 7.87
-45.69703 175.26689 2.9020002 11677.203603266971 10.849999
-45.715363 175.2806 1.9070001 11687.119256071863 7.7999997
-45.712368 175.27599 1.544 11697.03489320539 6.6099997
-45.708843 175.27216 4.0690002 11706.950540726306 11.2699995
-45.7068 175.26926 3.3530002 11716.866187246866 8.25
-45.961887 175.99747 2.318 11721.177057472523 8.88
-45.701477 175.26117 1.9260001 11726.781831958913 5.14
-45.961826 175.99632 2.6580002 11731.092703518341 10.28
-45.71787 175.2733 2.279 11736.697482277174 9.79
-45.962914 175.9962 2.467 11741.00834986649 9.3
-45.720196 175.27464 2.6190002 11746.613128797733 4.5499997
-45.964603 175.9958 4.747 11750.923995406483 9.16
-45.57512 175.14403 1.8895001 11756.528733814368 2.935
-45.962585 175.99828 2.187 11760.839638129342 8.559999
-45.44727 175.03223 3.9380002 11766.44433928316 10.849999
-45.962994 175.99792 4.8900003 11770.755275788484 12.16
-45.76083 175.32355 2.243 11776.360058684135 2.07
-45.963223 175.99751 3.0170002 11780.670910011628 5.7999997
-45.702015 175.27144 2.2510002 11786.275676405174 4.16
-45.73841 175.30173 2.6525002 11796.19133183232 12.18
-45.961235 175.9991 2.621 11800.502196361427 3.22
-45.722187 175.28287 3.164 11806.106979573611 7.49
-45.704338 175.26596 2.923 11816.022625059937 1.38
-45.95812 175.99902 3.3450003 11820.333497450105 8.22
-45.681484 175.24649 5.625 11825.938267777092 16.609999
-45.977585 175.97891 2.868 11830.249139698164 9.209999
-45.69175 175.2562 2.1490002 11835.853917462402 5.5299997
-45.712273 175.2732 2.5855002 11845.769569227414 10.865
-45.95725 175.99577 4.859 11850.08043704566 7.29
-45.715034 175.27275 2.2970002 11855.685216290527 4.21
-45.673256 175.2321 2.8325002 11865.600851327414 6.1499996
-45.75735 175.30885 1.894 11875.51651936851 2.28
-45.95894 175.99612 3.1720002 11879.82737612119 11.59
-45.692543 175.2496 2.3265002 11885.432145182276 9.21
-45.95996 175.99506 4.217 11889.743018301553 4.18
-45.703575 175.25957 3.7970002 11895.347788990126 11.95
-45.95839 175.99687 2.4750001 11899.658658673288 7.25
-45.701977 175.25859 3.5470002 11905.263428050908 11.91
-45.959633 175.99782 3.0100002 11909.574297055835 4.77
-45.71748 175.27383 2.035 11915.17907077365 3.87
-45.715508 175.27519 1.7260001 11925.094707144308 5.02
-45.702866 175.26884 2.0160003 11935.010338653286 9.23
-45.999203 175.9689 1.9860001 11939.32119827834 5.21
-45.692204 175.25922 1.5780001 11944.925984157948 7.77
-45.999653 175.96294 3.1840003 11949.236848415807 10.49
-45.691193 175.25656 2.236 11954.841633210308 9.37
-45.97753 175.97925 1.878 11959.152503051795 6.085
-45.723408 175.2834 4.577 11964.757290039095 12.41
-45.977448 175.97728 2.1090002 11969.068151035986 8.36
-45.714855 175.27206 2.0770001 11974.672935474548 8.08
-45.958557 175.99454 2.927 11978.983804253512 9.75
-45.70497 175.26102 2.0770001 11984.588580548298 9.54
-45.959522 175.99298 1.4150001 11988.899451316567 7.19
-45.71628 175.27248 3.1090002 11994.504228515667 5.7
-45.958973 175.99254 6.8500004 11998.81509548612 17.43
-45.7109 175.2709 2.434 12004.419868254452 6.3799996
-45.959003 175.99213 2.535 12008.730735677062 9.61
-45.71028 175.27325 1.681 12014.335506139672 2.705
-45.959553 175.99382 0.81000006 12018.646372974501 3.06
-45.703403 175.26791 1.9000001 12024.251140543609 2.05
-45.961147 175.99673 2.009 12028.562008101842 9.0199995
-45.79304 175.35098 3.436 12034.166800537147 5.68
-45.71938 175.28032 1.858 12044.082430679933 6.7
-45.717716 175.2773 1.8570001 12053.998077980359 5.3399997
-45.959213 175.99928 6.1270003 12058.30894585501 19.869999
-45.7538 175.30905 1.7605001 12063.91373399517 2.79
-45.958397 175.9986 2.858 12068.224591923412 11.59
-45.712547 175.26909 2.434 12073.82936803752 7.39
-45.95945 175.99706 3.3260002 12078.14023670333 4.5
-45.713093 175.26703 2.765 12083.745012840023 10.78
-45.959656 175.99709 2.9810002 12088.05588184495 5.14
-45.702736 175.25713 2.227 12093.660655201063 8.429999
-45.96121 175.99673 2.2350001 12097.971526511828 5.99
-45.962715 175.99509 2.64 12107.887169234687 8.63
-45.72147 175.28056 2.203 12113.491945619928 8.91
-45.96186 175.99467 1.8770001 12117.802808340522 6.83
-45.704746 175.2683 2.6580002 12123.407577672857 11.8
-45.96041 175.99565 4.918 12127.71844401036 11.91
-45.687412 175.25432 4.2130003 12133.323206289788 8.179999
-45.959747 175.99817 1.6570001 12137.634076967603 8.599999
-45.70113 175.26886 4.677 12143.238841462298 9.3
-45.69335 175.26038 4.5290003 12153.154485586681 12.37
-45.856174 175.40944 4.327 12163.07017966942 11.7699995
-45.70043 175.26575 2.8990002 12172.985787127516 7.375
-45.956882 175.99976 3.1520002 12177.296658799867 13.4
-45.66947 175.23718 1.9455001 12182.901425509946 3.7849998
-45.95594 175.9973 3.1610003 12187.2123048231 10.07
-45.69251 175.2569 4.5140004 12192.817076642066 13.969999
-45.956005 175.99649 4.1210003 12197.12795000989 14.79
-45.700478 175.26157 2.7600002 12202.732723433874 5.88
-45.95597 175.9988 2.342 12207.04359556979 4.72
-45.69318 175.25294 2.821 12212.648366970476 5.5099998
-45.95921 175.99777 2.7830002 12216.959240451339 6.77
-45.72099 175.2774 3.5720003 12222.564019820653 10.07
-45.958935 175.99815 2.144 12226.8748860677 9.54
-45.68542 175.24521 3.4220002 12232.47965422459 6.99
-45.95844 175.99767 2.0310001 12236.790529152146 6.35
-45.650562 175.21344 3.21 12242.395285554114 10.46
-45.95889 175.99678 4.487 12246.706168981502 6.43
-45.7155 175.27257 1.6580001 12252.310941388132 3.4399998
-45.96013 175.9974 2.831 12256.621806821437 7.7999997
-45.713566 175.27142 2.288 12262.226578007452 9.4
-45.736137 175.29556 3.579 12272.142220244277 10.105
-45.71217 175.27945 2.4770002 12282.057848290366 9.035
-45.80047 175.36241 2.9910002 12291.973520417348 10.355
-45.999695 175.96454 4.564 12296.284355649608 11.7
-45.704594 175.27225 3.8250003 12301.889144061017 7.77
-45.99821 175.96016 2.467 12306.200003933394 11.59
-45.693356 175.25789 2.9880002 12311.80478823057 7.0899997
-45.97781 175.97607 3.098 12316.115657088696 9.84
-45.704098 175.26372 6.8820004 12321.720437463839 13.73
-45.95778 175.99489 3.7910001 12326.031310260878 1.6999999
-45.753204 175.3071 3.338 12331.636097547715 4.1
-45.958607 175.99527 2.8820002 12335.946957826964 2.1699998
-45.836006 175.38446 4.2190003 12341.551766493008 14.54
-45.713116 175.27344 2.091 12351.467377658468 6.43
-45.961617 175.99025 2.9940002 12355.778244719375 8.91
-45.691998 175.25606 4.079 12361.383012243197 8.01
-45.961147 175.9887 3.3290002 12365.69388400612 6.15
-45.732933 175.29388 2.1220002 12371.298660481814 6.375
-45.961983 175.9897 3.4420002 12375.609521303559 4.77
-45.722248 175.28316 1.7090001 12381.214293710189 9.05
-45.96258 175.99466 1.6890001 12385.52515751589 6.7
-45.719383 175.28096 3.6320002 12391.129929063609 12.37
-45.696877 175.26398 1.7735001 12401.045558748592 6.83
-45.71653 175.2823 2.3730001 12410.961209671572 7.22
-45.752907 175.31244 5.451 12420.876870478853 15.15
-45.961136 175.99753 3.2890003 12425.18773035123 10.67
-45.735054 175.29126 2.3330002 12430.792515281355 4.7
-45.962166 175.99405 2.2350001 12435.103380059125 3.1899998
-45.709026 175.26273 4.875 12440.708157732966 16.289999
-45.9637 175.99136 2.361 12445.019029747345 4.66
-45.69892 175.25206 4.263 12450.623804253526 7.29
-45.962753 175.99205 3.2580001 12454.934679361992 5.7999997
-45.74672 175.2989 3.1020002 12460.539464518195 4.18
-45.96336 175.98947 3.755 12464.850324616651 11.66
-45.67224 175.2338 2.5540001 12470.455088071525 4.585
-45.963028 175.9849 2.0470002 12484.68160192424 6.3199997
-45.722126 175.28027 2.5 12490.28637496382 5.7
-45.96231 175.9877 3.0460002 12494.597236328176 1.0799999
-45.699398 175.25945 2.028 12500.202002405189 7.73
-45.962524 175.99303 3.1130002 12504.512869827799 3.07
-45.72108 175.28313 3.1050003 12510.117641172023 5.12
-45.690434 175.2622 3.7035003 12520.033264629252 8.025
-45.697056 175.26949 2.0760002 12529.948914026376 4.5299997
-45.705063 175.27467 3.9940002 12539.864565881784 12.94
-45.95586 175.9992 3.821 12544.175436650054 2.4099998
-45.70308 175.26802 4.3230004 12549.780213758699 19.81
-45.957554 175.99513 5.2720003 12554.091085092048 11.7
-45.71399 175.27252 2.5640001 12559.695864800364 7.6
-45.958523 175.99532 1.8740001 12564.006734615657 9.12
-45.71679 175.2714 3.8815002 12569.611514485674 14.135
-45.95965 175.99586 2.572 12573.922384259291 6.99
-45.7011 175.25513 2.3890002 12579.527159378631 2.71
-45.959904 175.99487 2.7050002 12583.83803276904 10.599999
-45.709393 175.26387 2.3270001 12589.442806170438 3.58
-45.961594 175.99252 4.6610003 12593.75367314089 12.799999
-45.7287 175.28331 2.8045 12599.358450385218 6.2299995
-45.960766 175.99277 3.795 12603.669311161735 14.299999
-45.6967 175.25395 2.331 12609.274078866467 7.02
-45.95958 175.99547 2.8980002 12613.58494773577 13.58
-45.727234 175.2828 3.6310003 12619.189722538693 8.7
-45.6973 175.25908 5.5880003 12629.105348036042 15.69
-45.70826 175.27414 2.5725002 12639.020988729957 6.505
-45.99938 175.96548 6.17 12643.331848777481 16.69
-45.69596 175.26483 4.2625 12648.936633662437 14.655
-45.999233 175.9611 3.0590003 12653.24749489117 7.7999997
-45.709892 175.27695 4.642 12658.852283799904 13.334999
-45.99744 175.95882 3.1750002 12663.163140417077 4.77
-45.70563 175.26889 4.303 12668.767927698209 10.389999
-45.97772 175.97556 4.412 12673.078791023523 10.07
-45.71247 175.2707 4.2440004 12678.68357403786 7.66
-45.956757 175.9958 2.7810001 12682.994442816824 8.95
-45.70222 175.26013 3.348 12688.599216399016 6.8599997
-45.957554 175.99637 5.2700005 12692.910088613979 10.57
-45.723526 175.28232 2.3460002 12698.514865813078 4.13
-45.958073 175.99689 2.3470001 12702.825731155928 8.01
-45.73177 175.29416 2.4500003 12708.43050853588 12.66
-45.960007 175.99434 3.667 12712.741369357682 12.23
-45.694374 175.26135 2.6000001 12718.346135977306 3.6299999
-45.959705 175.99387 4.379 12722.657005389221 11.41
-45.771122 175.33162 2.078 12728.26179172087 1.54
-45.958336 175.99715 6.0090003 12732.572640697355 20.0
-45.71985 175.28342 2.089 12738.177412335412 5.99
-45.70397 175.26971 2.2050002 12748.093042150373 6.15
-45.69197 175.26105 2.664 12758.008677821723 5.75
-45.556057 175.13574 1.7705001 12767.924291178351 8.18
-45.69914 175.26505 2.4290001 12777.83997721353 10.809999
-45.706146 175.26884 4.6200004 12787.75562626589 14.62
-45.96002 175.99997 3.223 12792.06649675162 10.849999
-45.77861 175.33302 1.7240001 12797.671292317682 3.8
-45.74244 175.29921 1.1590002 12807.586928801378 1.5999999
-45.960384 175.99817 3.1650002 12811.897789351875 11.66
-45.733315 175.2977 3.046 12827.418207917362 1.49
-45.960365 175.9956 2.193 12831.729067744454 9.16
-45.693886 175.26425 2.2770002 12837.333832826931 4.2599998
-45.682526 175.25412 3.0445004 12847.249463636603 1.66
-45.695827 175.2653 2.052 12857.165105929947 8.559999
-45.697735 175.26434 3.7580001 12867.080756598618 10.92
-45.699047 175.26608 1.7350001 12876.996405526646 7.19
-45.70164 175.26883 3.8350003 12886.912053132197 14.4
-45.99877 175.95982 2.614 12891.22291286895 13.44
-45.700825 175.26643 1.608 12896.827698748559 4.5899997
-45.95648 175.99677 3.3330002 12901.138568906463 11.49
-45.677162 175.2406 3.1360002 12906.743337583146 8.684999
-45.95608 175.99661 7.3420005 12911.054214443662 15.4
-45.71972 175.27553 2.2940001 12916.65899414057 8.49
-45.958588 175.9954 3.7300003 12920.969860387733 6.46
-45.71636 175.27022 4.294 12926.57463894313 9.44
-45.960102 175.99556 3.3850002 12930.885506908293 7.6
-45.725277 175.27808 3.6030002 12936.490286096698 2.7
-45.95969 175.99615 4.7440004 12940.801150896936 12.34
-45.70367 175.25957 4.887 12946.405921947327 13.209999
-45.77194 175.32437 4.1235003 12956.321579047362 1.845
-45.959297 175.99701 2.3330002 12960.632429108839 10.71
-45.69156 175.25165 2.9380002 12966.23719473381 11.2
-45.95951 175.9983 3.0630002 12970.548065140378 10.389999
-45.721184 175.2814 5.545 12976.152838179958 10.95
-45.699265 175.26558 4.4725 12986.068465581804 14.615
-45.99957 175.96567 2.723 12990.379324634676 10.28
-45.693966 175.26164 3.5860002 12995.984109519632 12.94
-45.997948 175.96344 2.878 13000.294972330681 5.2799997
-45.693436 175.26155 4.604 13005.899755678489 10.07
-45.997566 175.96046 4.533 13010.210618127836 12.62
-45.7019 175.26837 4.2625003 13015.815403193701 4.765
-45.97592 175.979 3.4100003 13020.12626906787 12.605
-45.700363 175.26407 4.6080003 13025.73104781541 8.32
-45.95604 175.99806 3.5390003 13030.04191984958 10.349999
-45.703007 175.26376 3.186 13035.646694064722 6.4649997
-45.958042 175.99666 4.1470003 13039.957565465826 3.52
-45.711063 175.27069 4.6000004 13045.562341579818 8.32
-45.958942 175.99548 2.239 13049.873210358783 2.1599998
-45.66119 175.22699 6.8030005 13055.477970694075 17.115
-45.958664 175.99486 2.6940002 13059.788852177327 11.84
-45.70522 175.26999 2.081 13065.39362114796 5.65
-45.9592 175.99432 1.8920001 13069.704490198172 11.49
-45.70071 175.26604 3.071 13075.3092562753 7.73
-45.960552 175.99454 2.1220002 13079.620125506422 6.7999997
-45.96003 175.99748 4.1330004 13089.535765064415 6.89
-45.698895 175.2602 3.999 13095.140537855332 13.37
-45.960262 175.99828 2.845 13099.451412037015 7.7
-45.714306 175.2723 3.5620003 13105.056188264047 9.929999
-45.961613 175.9983 4.7590003 13109.36705720122 14.9
-45.76386 175.3182 3.3400002 13114.971846245695 10.21
-45.96009 175.9998 3.0930002 13119.282701551681 11.98
-45.722645 175.28088 1.5680001 13124.887478117715 5.83
-45.960033 175.99866 5.202 13129.19834355102 14.08
-45.70716 175.2663 3.7350001 13134.80311541527 8.389999
-45.960983 175.99707 2.47 13139.113984488067 10.53
-45.702297 175.26236 2.6390002 13144.718754882808 8.98
-45.961124 175.99779 1.674 13149.02962531196 7.6299996
-45.70354 175.26538 1.6380001 13154.634395978064 3.56
-45.96314 175.99652 4.0750003 13158.945265118615 12.91
-45.705894 175.27106 2.414 13164.550035445602 9.969999
