station_lon,station_lat
146.39999389648438,-39.869998931884766
146.92999267578125,-39.869998931884766
147.47000122070312,-39.869998931884766
148.52999877929688,-39.869998931884766
149.07000732421875,-39.869998931884766
149.60000610351562,-39.869998931884766
141.07000732421875,-39.33000183105469
141.60000610351562,-39.33000183105469
142.1300048828125,-39.33000183105469
142.6699981689453,-39.33000183105469
143.1999969482422,-39.33000183105469
143.72999572753906,-39.33000183105469
144.27000427246094,-39.33000183105469
144.8000030517578,-39.33000183105469
145.3300018310547,-39.33000183105469
145.8699951171875,-39.33000183105469
146.39999389648438,-39.33000183105469
146.92999267578125,-39.33000183105469
147.47000122070312,-39.33000183105469
148.0,-39.33000183105469
148.52999877929688,-39.33000183105469
149.07000732421875,-39.33000183105469
149.60000610351562,-39.33000183105469
139.47000122070312,-38.79999923706055
140.0,-38.79999923706055
140.52999877929688,-38.79999923706055
141.07000732421875,-38.79999923706055
141.60000610351562,-38.79999923706055
142.1300048828125,-38.79999923706055
142.6699981689453,-38.79999923706055
143.1999969482422,-38.79999923706055
143.72999572753906,-38.79999923706055
144.27000427246094,-38.79999923706055
144.8000030517578,-38.79999923706055
145.3300018310547,-38.79999923706055
145.8699951171875,-38.79999923706055
146.39999389648438,-38.79999923706055
146.92999267578125,-38.79999923706055
147.47000122070312,-38.79999923706055
148.0,-38.79999923706055
148.52999877929688,-38.79999923706055
149.07000732421875,-38.79999923706055
149.60000610351562,-38.79999923706055
150.1300048828125,-38.79999923706055
138.92999267578125,-38.27000045776367
139.47000122070312,-38.27000045776367
140.0,-38.27000045776367
140.52999877929688,-38.27000045776367
141.07000732421875,-38.27000045776367
144.8000030517578,-38.27000045776367
147.47000122070312,-38.27000045776367
148.0,-38.27000045776367
148.52999877929688,-38.27000045776367
149.07000732421875,-38.27000045776367
149.60000610351562,-38.27000045776367
150.1300048828125,-38.27000045776367
150.6699981689453,-38.27000045776367
137.8699951171875,-37.72999954223633
138.39999389648438,-37.72999954223633
138.92999267578125,-37.72999954223633
139.47000122070312,-37.72999954223633
140.0,-37.72999954223633
149.60000610351562,-37.72999954223633
150.1300048828125,-37.72999954223633
150.6699981689453,-37.72999954223633
151.1999969482422,-37.72999954223633
137.3300018310547,-37.20000076293945
137.8699951171875,-37.20000076293945
138.39999389648438,-37.20000076293945
138.92999267578125,-37.20000076293945
139.47000122070312,-37.20000076293945
150.1300048828125,-37.20000076293945
150.6699981689453,-37.20000076293945
151.1999969482422,-37.20000076293945
136.27000427246094,-36.66999816894531
136.8000030517578,-36.66999816894531
137.3300018310547,-36.66999816894531
137.8699951171875,-36.66999816894531
138.39999389648438,-36.66999816894531
138.92999267578125,-36.66999816894531
139.47000122070312,-36.66999816894531
150.1300048828125,-36.66999816894531
150.6699981689453,-36.66999816894531
151.1999969482422,-36.66999816894531
151.72999572753906,-36.66999816894531
114.93000030517578,-36.130001068115234
115.47000122070312,-36.130001068115234
116.0,-36.130001068115234
116.52999877929688,-36.130001068115234
117.06999969482422,-36.130001068115234
117.5999984741211,-36.130001068115234
118.12999725341797,-36.130001068115234
118.66999816894531,-36.130001068115234
119.19999694824219,-36.130001068115234
119.7300033569336,-36.130001068115234
120.2699966430664,-36.130001068115234
135.1999969482422,-36.130001068115234
135.72999572753906,-36.130001068115234
136.27000427246094,-36.130001068115234
136.8000030517578,-36.130001068115234
137.3300018310547,-36.130001068115234
137.8699951171875,-36.130001068115234
138.39999389648438,-36.130001068115234
138.92999267578125,-36.130001068115234
139.47000122070312,-36.130001068115234
150.1300048828125,-36.130001068115234
150.6699981689453,-36.130001068115234
151.1999969482422,-36.130001068115234
151.72999572753906,-36.130001068115234
114.4000015258789,-35.599998474121094
114.93000030517578,-35.599998474121094
115.47000122070312,-35.599998474121094
116.0,-35.599998474121094
116.52999877929688,-35.599998474121094
117.06999969482422,-35.599998474121094
117.5999984741211,-35.599998474121094
118.12999725341797,-35.599998474121094
118.66999816894531,-35.599998474121094
119.19999694824219,-35.599998474121094
119.7300033569336,-35.599998474121094
120.2699966430664,-35.599998474121094
120.80000305175781,-35.599998474121094
121.33000183105469,-35.599998474121094
134.6699981689453,-35.599998474121094
135.1999969482422,-35.599998474121094
135.72999572753906,-35.599998474121094
136.27000427246094,-35.599998474121094
136.8000030517578,-35.599998474121094
137.8699951171875,-35.599998474121094
138.92999267578125,-35.599998474121094
150.6699981689453,-35.599998474121094
151.1999969482422,-35.599998474121094
151.72999572753906,-35.599998474121094
152.27000427246094,-35.599998474121094
113.87000274658203,-35.06999969482422
114.4000015258789,-35.06999969482422
114.93000030517578,-35.06999969482422
115.47000122070312,-35.06999969482422
116.0,-35.06999969482422
116.52999877929688,-35.06999969482422
117.06999969482422,-35.06999969482422
118.12999725341797,-35.06999969482422
118.66999816894531,-35.06999969482422
119.19999694824219,-35.06999969482422
119.7300033569336,-35.06999969482422
120.2699966430664,-35.06999969482422
120.80000305175781,-35.06999969482422
121.33000183105469,-35.06999969482422
121.87000274658203,-35.06999969482422
122.4000015258789,-35.06999969482422
122.93000030517578,-35.06999969482422
123.47000122070312,-35.06999969482422
134.1300048828125,-35.06999969482422
134.6699981689453,-35.06999969482422
135.1999969482422,-35.06999969482422
135.72999572753906,-35.06999969482422
136.27000427246094,-35.06999969482422
136.8000030517578,-35.06999969482422
137.8699951171875,-35.06999969482422
138.39999389648438,-35.06999969482422
151.1999969482422,-35.06999969482422
151.72999572753906,-35.06999969482422
152.27000427246094,-35.06999969482422
113.87000274658203,-34.529998779296875
114.4000015258789,-34.529998779296875
114.93000030517578,-34.529998779296875
115.47000122070312,-34.529998779296875
119.19999694824219,-34.529998779296875
119.7300033569336,-34.529998779296875
120.2699966430664,-34.529998779296875
120.80000305175781,-34.529998779296875
121.33000183105469,-34.529998779296875
121.87000274658203,-34.529998779296875
122.4000015258789,-34.529998779296875
122.93000030517578,-34.529998779296875
123.47000122070312,-34.529998779296875
124.0,-34.529998779296875
124.52999877929688,-34.529998779296875
125.06999969482422,-34.529998779296875
133.60000610351562,-34.529998779296875
134.1300048828125,-34.529998779296875
134.6699981689453,-34.529998779296875
136.27000427246094,-34.529998779296875
136.8000030517578,-34.529998779296875
137.3300018310547,-34.529998779296875
151.1999969482422,-34.529998779296875
151.72999572753906,-34.529998779296875
152.27000427246094,-34.529998779296875
152.8000030517578,-34.529998779296875
113.87000274658203,-34.0
114.4000015258789,-34.0
114.93000030517578,-34.0
120.2699966430664,-34.0
120.80000305175781,-34.0
121.33000183105469,-34.0
122.4000015258789,-34.0
122.93000030517578,-34.0
123.47000122070312,-34.0
124.0,-34.0
124.52999877929688,-34.0
125.06999969482422,-34.0
125.5999984741211,-34.0
126.12999725341797,-34.0
133.07000732421875,-34.0
133.60000610351562,-34.0
134.1300048828125,-34.0
134.6699981689453,-34.0
135.1999969482422,-34.0
136.8000030517578,-34.0
137.3300018310547,-34.0
151.1999969482422,-34.0
151.72999572753906,-34.0
152.27000427246094,-34.0
152.8000030517578,-34.0
113.87000274658203,-33.470001220703125
114.4000015258789,-33.470001220703125
114.93000030517578,-33.470001220703125
115.47000122070312,-33.470001220703125
124.0,-33.470001220703125
124.52999877929688,-33.470001220703125
125.06999969482422,-33.470001220703125
125.5999984741211,-33.470001220703125
126.12999725341797,-33.470001220703125
126.66999816894531,-33.470001220703125
127.19999694824219,-33.470001220703125
132.52999877929688,-33.470001220703125
133.07000732421875,-33.470001220703125
133.60000610351562,-33.470001220703125
134.1300048828125,-33.470001220703125
134.6699981689453,-33.470001220703125
137.8699951171875,-33.470001220703125
151.72999572753906,-33.470001220703125
152.27000427246094,-33.470001220703125
152.8000030517578,-33.470001220703125
153.3300018310547,-33.470001220703125
113.87000274658203,-32.93000030517578
114.4000015258789,-32.93000030517578
114.93000030517578,-32.93000030517578
115.47000122070312,-32.93000030517578
124.52999877929688,-32.93000030517578
125.06999969482422,-32.93000030517578
125.5999984741211,-32.93000030517578
126.12999725341797,-32.93000030517578
126.66999816894531,-32.93000030517578
127.19999694824219,-32.93000030517578
127.7300033569336,-32.93000030517578
128.27000427246094,-32.93000030517578
128.8000030517578,-32.93000030517578
129.3300018310547,-32.93000030517578
129.8699951171875,-32.93000030517578
130.39999389648438,-32.93000030517578
130.92999267578125,-32.93000030517578
131.47000122070312,-32.93000030517578
132.0,-32.93000030517578
132.52999877929688,-32.93000030517578
133.07000732421875,-32.93000030517578
133.60000610351562,-32.93000030517578
137.8699951171875,-32.93000030517578
152.27000427246094,-32.93000030517578
152.8000030517578,-32.93000030517578
153.3300018310547,-32.93000030517578
113.87000274658203,-32.400001525878906
114.4000015258789,-32.400001525878906
114.93000030517578,-32.400001525878906
115.47000122070312,-32.400001525878906
126.12999725341797,-32.400001525878906
126.66999816894531,-32.400001525878906
127.19999694824219,-32.400001525878906
127.7300033569336,-32.400001525878906
128.27000427246094,-32.400001525878906
128.8000030517578,-32.400001525878906
129.3300018310547,-32.400001525878906
129.8699951171875,-32.400001525878906
130.39999389648438,-32.400001525878906
130.92999267578125,-32.400001525878906
131.47000122070312,-32.400001525878906
132.0,-32.400001525878906
132.52999877929688,-32.400001525878906
133.07000732421875,-32.400001525878906
133.60000610351562,-32.400001525878906
152.8000030517578,-32.400001525878906
153.3300018310547,-32.400001525878906
153.8699951171875,-32.400001525878906
113.87000274658203,-31.8700008392334
114.4000015258789,-31.8700008392334
114.93000030517578,-31.8700008392334
115.47000122070312,-31.8700008392334
128.8000030517578,-31.8700008392334
129.3300018310547,-31.8700008392334
129.8699951171875,-31.8700008392334
130.39999389648438,-31.8700008392334
130.92999267578125,-31.8700008392334
131.47000122070312,-31.8700008392334
153.3300018310547,-31.8700008392334
153.8699951171875,-31.8700008392334
113.87000274658203,-31.329999923706055
114.4000015258789,-31.329999923706055
114.93000030517578,-31.329999923706055
115.47000122070312,-31.329999923706055
153.3300018310547,-31.329999923706055
153.8699951171875,-31.329999923706055
154.39999389648438,-31.329999923706055
113.87000274658203,-30.799999237060547
114.4000015258789,-30.799999237060547
114.93000030517578,-30.799999237060547
153.3300018310547,-30.799999237060547
153.8699951171875,-30.799999237060547
154.39999389648438,-30.799999237060547
113.87000274658203,-30.270000457763672
114.4000015258789,-30.270000457763672
153.3300018310547,-30.270000457763672
153.8699951171875,-30.270000457763672
154.39999389648438,-30.270000457763672
113.33000183105469,-29.729999542236328
113.87000274658203,-29.729999542236328
114.4000015258789,-29.729999542236328
114.93000030517578,-29.729999542236328
153.3300018310547,-29.729999542236328
153.8699951171875,-29.729999542236328
154.39999389648438,-29.729999542236328
113.33000183105469,-29.200000762939453
113.87000274658203,-29.200000762939453
114.4000015258789,-29.200000762939453
153.8699951171875,-29.200000762939453
154.39999389648438,-29.200000762939453
113.33000183105469,-28.670000076293945
113.87000274658203,-28.670000076293945
114.4000015258789,-28.670000076293945
153.8699951171875,-28.670000076293945
154.39999389648438,-28.670000076293945
112.80000305175781,-28.1299991607666
113.33000183105469,-28.1299991607666
113.87000274658203,-28.1299991607666
153.8699951171875,-28.1299991607666
154.39999389648438,-28.1299991607666
112.80000305175781,-27.600000381469727
113.33000183105469,-27.600000381469727
113.87000274658203,-27.600000381469727
153.3300018310547,-27.600000381469727
153.8699951171875,-27.600000381469727
154.39999389648438,-27.600000381469727
112.2699966430664,-27.06999969482422
112.80000305175781,-27.06999969482422
113.33000183105469,-27.06999969482422
153.3300018310547,-27.06999969482422
153.8699951171875,-27.06999969482422
154.39999389648438,-27.06999969482422
112.2699966430664,-26.530000686645508
112.80000305175781,-26.530000686645508
113.33000183105469,-26.530000686645508
153.3300018310547,-26.530000686645508
153.8699951171875,-26.530000686645508
154.39999389648438,-26.530000686645508
112.2699966430664,-26.0
112.80000305175781,-26.0
113.33000183105469,-26.0
113.87000274658203,-26.0
153.3300018310547,-26.0
153.8699951171875,-26.0
154.39999389648438,-26.0
112.2699966430664,-25.469999313354492
112.80000305175781,-25.469999313354492
113.33000183105469,-25.469999313354492
113.87000274658203,-25.469999313354492
153.3300018310547,-25.469999313354492
153.8699951171875,-25.469999313354492
112.2699966430664,-24.93000030517578
112.80000305175781,-24.93000030517578
113.33000183105469,-24.93000030517578
152.8000030517578,-24.93000030517578
153.3300018310547,-24.93000030517578
153.8699951171875,-24.93000030517578
112.2699966430664,-24.399999618530273
112.80000305175781,-24.399999618530273
113.33000183105469,-24.399999618530273
152.27000427246094,-24.399999618530273
152.8000030517578,-24.399999618530273
153.3300018310547,-24.399999618530273
153.8699951171875,-24.399999618530273
112.2699966430664,-23.8700008392334
112.80000305175781,-23.8700008392334
113.33000183105469,-23.8700008392334
151.72999572753906,-23.8700008392334
152.27000427246094,-23.8700008392334
152.8000030517578,-23.8700008392334
153.3300018310547,-23.8700008392334
112.2699966430664,-23.329999923706055
112.80000305175781,-23.329999923706055
113.33000183105469,-23.329999923706055
151.1999969482422,-23.329999923706055
151.72999572753906,-23.329999923706055
152.27000427246094,-23.329999923706055
152.8000030517578,-23.329999923706055
167.1999969482422,-23.329999923706055
112.2699966430664,-22.799999237060547
112.80000305175781,-22.799999237060547
113.33000183105469,-22.799999237060547
151.1999969482422,-22.799999237060547
151.72999572753906,-22.799999237060547
152.27000427246094,-22.799999237060547
152.8000030517578,-22.799999237060547
165.60000610351562,-22.799999237060547
166.1300048828125,-22.799999237060547
166.6699981689453,-22.799999237060547
167.1999969482422,-22.799999237060547
167.72999572753906,-22.799999237060547
168.27000427246094,-22.799999237060547
168.8000030517578,-22.799999237060547
112.80000305175781,-22.270000457763672
113.33000183105469,-22.270000457763672
114.4000015258789,-22.270000457763672
149.60000610351562,-22.270000457763672
150.6699981689453,-22.270000457763672
151.1999969482422,-22.270000457763672
151.72999572753906,-22.270000457763672
152.27000427246094,-22.270000457763672
165.07000732421875,-22.270000457763672
165.60000610351562,-22.270000457763672
166.1300048828125,-22.270000457763672
167.1999969482422,-22.270000457763672
167.72999572753906,-22.270000457763672
168.27000427246094,-22.270000457763672
168.8000030517578,-22.270000457763672
169.3300018310547,-22.270000457763672
112.80000305175781,-21.729999542236328
113.33000183105469,-21.729999542236328
113.87000274658203,-21.729999542236328
114.4000015258789,-21.729999542236328
149.60000610351562,-21.729999542236328
150.1300048828125,-21.729999542236328
150.6699981689453,-21.729999542236328
151.1999969482422,-21.729999542236328
151.72999572753906,-21.729999542236328
164.52999877929688,-21.729999542236328
165.07000732421875,-21.729999542236328
165.60000610351562,-21.729999542236328
166.6699981689453,-21.729999542236328
167.1999969482422,-21.729999542236328
167.72999572753906,-21.729999542236328
168.27000427246094,-21.729999542236328
168.8000030517578,-21.729999542236328
169.3300018310547,-21.729999542236328
